dataset,method,subject,seed,kappa,accuracy,n_train,n_test,n_classes_test,y_true_seq,y_pred_seq
STEW,ccb,26,2,0.13043478260869568,0.4594594594594595,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;medium;low;low;high;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;low;low;medium;low;medium;medium;low;medium;medium;low;medium;low;medium;low;low;medium;medium;low;medium;low;low;low;low;low;high;low;medium
STEW,ccb,27,2,0.9459459459459459,0.972972972972973,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;medium;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium
STEW,ccb,28,2,0.11392405063291144,0.527027027027027,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;medium;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;high;high;low;low;high;low;low;low;low;low;low
STEW,ccb,29,2,0.18095238095238098,0.4189189189189189,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;high;low;low;low;high;low;low;low;low;low;low;low;high;low;low;high;low;low;low;low;high;high;low;low;low;low;high;high;low;low;low;high;low;high;low;low;high;high;low;low;high;low;high;high;high;high;low;low;high;high;high;high;high;medium;high;high;high;high;high;high;high;low;high;high
STEW,ccb,30,2,0.5897435897435898,0.7837837837837838,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;low;high;low;low;low;low;high;low;low;low;low;low;low;high;low;high;low;high;low;high;high;high;low;low;low;high;high;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;low;medium;high;high;high;high;high;high;high;high;high;high;medium;high;high;high;high;high;medium;high;high;high;high;high;medium;high;high;high;high
STEW,ccb,31,2,0.31868131868131866,0.581081081081081,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;high;high;high;low;high;low;medium;low;high;high;low;medium;high;low;high;low;low;low;medium;low;low;low;high;high;high;high;low;low;medium;high;medium;high;high;medium;high
STEW,ccb,32,2,0.4177215189873418,0.6891891891891891,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;high;low;low;low;low;low;high;low;high;low;high;low;low;low;high;low;low;low;low;low;low;high;low;low;low;low;low;low;low;high;low;low;low;high;high;high;high;high;high;high;high;high;low;high;low;high;high;high;low;medium;high;high;medium;low;high;high;high;low;high;low;low;high;medium;high;low;high;medium;high;high;medium;low
STEW,ccb,33,2,0.26436781609195403,0.5675675675675675,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;low;high;low;high;low;high;medium;high;high;high;low;low;low;low;low;medium;low;low;low;high;high;high;low;low;high;low;medium;medium;low;low;low;low;medium;low;medium;high
STEW,ccb,34,2,0.08108108108108103,0.5405405405405406,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;high;low;high;low;low;low;low;low;low;high;low;low;high;low;low;low;low;low;low;low;low;high;high;low;low;low;low;low;low;low;low;low;low
STEW,ccb,35,2,0.14634146341463417,0.527027027027027,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,high;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;high;low;high;low;low;high;low;low;low;high;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;low;low;low;medium;low;low;medium;low;low;low;high;medium;low;low;low;low;medium;high;low;low;low;medium;low;low;low;low;low;low;low
STEW,ccb,36,2,0.23456790123456794,0.581081081081081,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;high;high;low;low;high;high;high;medium;medium;low;low;high;high;high;low;high;high;high;medium;high;medium;low;high;high;high;high;high;high;low;medium;high;low;high;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high;high;high;medium;medium;high;low;high;low;high
STEW,ccb,37,2,-0.19999999999999996,0.06756756756756757,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;low;low;low;high;medium;low;low;low;low;low;low;low;low;low;low;high;medium;low;low;medium;low;low;medium;low;high;medium;low;low;low;low;low;low;low;low;low
STEW,ccb,38,2,0.7297297297297297,0.8648648648648649,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;medium;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;medium;low;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium
STEW,ccb,39,2,0.038961038961038974,0.5,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;high;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;high;low;medium;low;high;low;low;low;low;low;low;high;high;low;low;low;low;low;medium;low;low;low;low;low;low;high;high;low;low;low;low;low;low;low;low;high;low;low;medium;low;low;low;low;high;low;low;low
STEW,ccb,40,2,0.19999999999999996,0.5945945945945946,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;medium;low;low;low;low;low;low;low;high;low;low;low;low;low;medium;medium;low;medium;medium;low;low;low;low;low;medium;medium;low;low;medium;low;low
STEW,ccb,41,2,-0.3999999999999999,0.05405405405405406,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;high;low;high;high;high;high;high;high;high;medium;high;low;low;high;low;high;high;high;high;high;low;medium;high;medium;high;high;high;high;low;high;high;low;high;high;high;high;low
STEW,ccb,43,2,0.022727272727272707,0.4189189189189189,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;low;high;low;low;low;low;medium;high;medium;medium;low;low;medium;medium;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;medium;low;low;low;low;low;low;low;low;low;medium;low;low;low;medium;low;low;low;low;low;high;high;medium;low;medium;low;medium;low;medium;low;low;low;low;low;medium
STEW,ccb,44,2,0.17307692307692313,0.4189189189189189,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;medium;medium;medium;medium;medium;medium;low;low;low;low;low;low;low;low;low;medium;low;low;medium;low;low;low;low;low;low;low;low;low;low;medium;low;low;medium;medium;medium;low;medium;medium;low;low;low;low;medium;medium;high;low;high;medium;low;low;medium;low;medium;medium;medium;low;medium;medium;low;low;medium;high;medium;medium;medium;low;medium;medium;medium
STEW,ccb,45,2,0.9459459459459459,0.972972972972973,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high
STEW,ccb,46,2,0.09999999999999998,0.5135135135135135,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;medium;low;low;low;high;low;low;high;high;low;low;low;high;high;low;high;high;medium;high;low;high;high;low;low;medium;high;low;low;low;low;low;high;high;high;low;high;high;low;high;low;high;low;medium;low;low;low;low;low;low;high;low;high;low;high;high;low;high;high;medium;low;low;low;high;medium;high;low
